   v                i               sumac            sumas
  -2.61999989       7.30628660E-03 -0.383127093     -0.530875504    
  -2.61333323       7.34293321E-03 -0.384713769     -0.537349045    
  -2.60666656       7.37975910E-03 -0.386653483     -0.543727398    
  -2.59999990       7.41691282E-03 -0.388937473     -0.549989402    
  -2.59333324       7.45435338E-03 -0.391558945     -0.556118131    
  -2.58666658       7.49203563E-03 -0.394509494     -0.562095284    
  -2.57999992       7.53001776E-03 -0.397779286     -0.567904055    
  -2.57333326       7.56833609E-03 -0.401357859     -0.573528230    
  -2.56666660       7.60693895E-03 -0.405233830     -0.578950942    
  -2.55999994       7.64575042E-03 -0.409396350     -0.584157467    
  -2.55333328       7.68491952E-03 -0.413831532     -0.589133799    
  -2.54666662       7.72433076E-03 -0.418527007     -0.593865931    
  -2.53999996       7.76408939E-03 -0.423467159     -0.598340750    
  -2.53333330       7.80414091E-03 -0.428638458     -0.602546632    
  -2.52666664       7.84446858E-03 -0.434025794     -0.606472254    
  -2.51999998       7.88510591E-03 -0.439613074     -0.610107362    
  -2.51333332       7.92607758E-03 -0.445385009     -0.613443196    
  -2.50666666       7.96739571E-03 -0.451323122     -0.616470397    
  -2.50000000       8.00895318E-03 -0.457413256     -0.619181693    
  -2.49333334       8.05089530E-03 -0.463636011     -0.621570766    
  -2.48666668       8.09313264E-03 -0.469975859     -0.623631775    
  -2.48000002       8.13568477E-03 -0.476413429     -0.625359654    
  -2.47333336       8.17863084E-03 -0.482932270     -0.626751542    
  -2.46666670       8.22179671E-03 -0.489515036     -0.627803206    
  -2.46000004       8.26537888E-03 -0.496142477     -0.628514111    
  -2.45333338       8.30929913E-03 -0.502798378     -0.628882766    
  -2.44666672       8.35354626E-03 -0.509464622     -0.628908932    
  -2.44000006       8.39810353E-03 -0.516122937     -0.628593385    
  -2.43333316       8.44310783E-03 -0.522756577     -0.627938867    
  -2.42666650       8.48838221E-03 -0.529348493     -0.626946568    
  -2.41999984       8.53405800E-03 -0.535880983     -0.625621140    
  -2.41333318       8.58005136E-03 -0.542338550     -0.623965919    
  -2.40666652       8.62647127E-03 -0.548704386     -0.621986985    
  -2.39999986       8.67322739E-03 -0.554961681     -0.619689882    
  -2.39333320       8.72035325E-03 -0.561095655     -0.617081285    
  -2.38666654       8.76785349E-03 -0.567091703     -0.614168346    
  -2.37999988       8.81575048E-03 -0.572934151     -0.610959947    
  -2.37333322       8.86401068E-03 -0.578610241     -0.607463717    
  -2.36666656       8.91271513E-03 -0.584105790     -0.603690147    
  -2.35999990       8.96166824E-03 -0.589406669     -0.599648297    
  -2.35333323       9.01108049E-03 -0.594501495     -0.595350027    
  -2.34666657       9.06098448E-03 -0.599378824     -0.590806484    
  -2.33999991       9.11129080E-03 -0.604027331     -0.586028457    
  -2.33333325       9.16187651E-03 -0.608435273     -0.581028044    
  -2.32666659       9.21294652E-03 -0.612594068     -0.575818658    
  -2.31999993       9.26446822E-03 -0.616494477     -0.570412874    
  -2.31333327       9.31637734E-03 -0.620127618     -0.564823687    
  -2.30666661       9.36872791E-03 -0.623485625     -0.559065700    
  -2.29999995       9.42149479E-03 -0.626561701     -0.553151906    
  -2.29333329       9.47468635E-03 -0.629349411     -0.547096729    
  -2.28666663       9.52832121E-03 -0.631843269     -0.540914476    
  -2.27999997       9.58238915E-03 -0.634038150     -0.534620106    
  -2.27333331       9.63693485E-03 -0.635930240     -0.528228343    
  -2.26666665       9.69194435E-03 -0.637516022     -0.521753907    
  -2.25999999       9.74745210E-03 -0.638793111     -0.515211046    
  -2.25333333       9.80327558E-03 -0.639758110     -0.508615196    
  -2.24666667       9.85971559E-03 -0.640411913     -0.501981437    
  -2.24000001       9.91653092E-03 -0.640752256     -0.495324016    
  -2.23333335       9.97389015E-03 -0.640780509     -0.488658518    
  -2.22666669       1.00317253E-02 -0.640496910     -0.481998086    
  -2.22000003       1.00900531E-02 -0.639903188     -0.475358486    
  -2.21333337       1.01487832E-02 -0.639000833     -0.468753636    
  -2.20666671       1.02081746E-02 -0.637794614     -0.462197959    
  -2.20000005       1.02679860E-02 -0.636286080     -0.455704659    
  -2.19333315       1.03283459E-02 -0.634480238     -0.449287504    
  -2.18666649       1.03891399E-02 -0.632381082     -0.442960292    
